Price,Close,High,Low,Open,Volume
Ticker,BBAS3.SA,BBAS3.SA,BBAS3.SA,BBAS3.SA,BBAS3.SA
Date,,,,,
2013-09-19,5.675583839416504,5.688885870440015,5.564732594204712,5.595770807547553,12167000
2013-09-20,5.6578450202941895,5.675581194347687,5.578032025621581,5.648976721835568,14801000
2013-09-23,5.793084144592285,5.864029275374191,5.578032945857595,5.648977653775686,15295400
2013-09-24,5.7509613037109375,5.8640295967255165,5.5780332515361986,5.64897796334209,17913800
2013-09-25,5.708837985992432,5.757612371894194,5.642327421320586,5.726574164762513,16035200
2013-09-26,5.697751998901367,5.757611327098204,5.653411348590439,5.731007275202672,8281400
2013-09-27,5.848509788513184,5.9194549197560695,5.697752494639571,5.715488671734337,18192800
2013-09-30,5.731008529663086,5.919455700438056,5.680017066648644,5.715489425516418,13228600
2013-10-01,5.78421688079834,5.790868106444779,5.6667144315610765,5.78643395601382,7642000
2013-10-02,5.795299530029297,5.8108186275040135,5.731006065796372,5.748742237605147,6745000
2013-10-03,5.797517776489258,5.801951926053858,5.713271049080732,5.773130799611509,8769200
2013-10-04,5.819687843322754,5.908368716362539,5.75539394607906,5.781998419422876,11176800
2013-10-07,5.835205078125,5.835205078125,5.759826254418772,5.824120131112046,7942600
2013-10-08,5.7709126472473145,5.859593507661381,5.739874028954618,5.848508135819811,11457600
2013-10-09,5.870676517486572,5.91501714447923,5.773127814684419,5.795297705317189,11985000
2013-10-10,5.941621780395508,5.952707149691171,5.84850679262995,5.881762477653335,10225000
2013-10-11,5.9150190353393555,5.959359253642738,5.886197491721648,5.921669835509832,8172400
2013-10-14,5.999267578125,6.008135878212017,5.870680186910004,5.875114336953513,8132800
2013-10-15,5.997048377990723,6.041389016985628,5.93275491659815,5.985963429673832,12322000
2013-10-16,6.130073070526123,6.161111703162678,5.9992685823929115,6.017004762672133,16353600
2013-10-17,6.15889310836792,6.183280085945635,6.0546927049278825,6.121203681714589,9391800
2013-10-18,6.285261154174805,6.29412902750561,6.141154723924204,6.141154723924204,10358600
2013-10-21,6.229837894439697,6.296348449242937,6.203233418800125,6.263093171841318,9618400
2013-10-22,6.240924835205078,6.247576061950953,6.147809775082467,6.2165378495313925,13085400
2013-10-23,6.207666397094727,6.271960287753505,6.185496075389502,6.214317620465408,9994000
2013-10-24,6.283045291900635,6.322951786744888,6.201015227735924,6.209883525640745,13179000
2013-10-25,6.356208324432373,6.444889206828818,6.267527442035928,6.285263618515216,14770600
2013-10-28,6.331819534301758,6.418283745678017,6.300781337987245,6.393896349794494,6742400
2013-10-29,6.351775169372559,6.400549979477266,6.322954036653851,6.340690215910872,10315800
2013-10-30,6.487013816833496,6.4936650426455795,6.35842641118031,6.362860561721699,10961800
2013-10-31,6.595646858215332,6.602298082908366,6.411633870346061,6.427152971766008,13188200
2013-11-01,6.584559440612793,6.628899653369136,6.506963539709641,6.61781470589596,10523200
2013-11-04,6.626686096191406,6.628903171435407,6.520269021662549,6.562392605570838,6449000
2013-11-05,6.53135347366333,6.611166484865353,6.484796165704705,6.593430307138663,7871600
2013-11-06,6.369508266448975,6.511398054709082,6.3340359250998635,6.480359438880862,9318600
2013-11-07,6.338469982147217,6.480359345499037,6.320733811728239,6.351772004245535,11265200
2013-11-08,6.1721954345703125,6.389463705666561,6.163327134755538,6.3074340466989485,13305600
2013-11-11,6.227620601654053,6.2630929526897425,6.130071424874018,6.17441207510052,7903200
2013-11-12,5.897282600402832,6.198797509153613,5.852941961213527,6.196580857771456,32631400
2013-11-13,5.859593868255615,6.036955599998432,5.835206471567082,5.901717438118431,33250400
2013-11-14,5.9593586921691895,5.981529010663904,5.919452626315088,5.919452626315088,14479000
2013-11-18,5.988183498382568,6.017004632137086,5.9793151970034035,5.985966423037778,11968800
2013-11-19,5.786431312561035,5.950490997783347,5.764260993398308,5.9083674336605325,14187200
2013-11-21,5.653409004211426,5.764260161156748,5.653409004211426,5.764260161156748,17716000
2013-11-22,5.4792799949646,5.577084707392396,5.448160487180458,5.470388888728343,36536200
2013-11-25,5.334794998168945,5.557078123092651,5.259218701777172,5.497061577610111,29590400
2013-11-26,5.501506328582764,5.554854217862157,5.288114771465189,5.305897401224987,45206400
2013-11-27,5.645989894866943,5.668218286667746,5.501505984118695,5.501505984118695,29451200
2013-11-28,5.661550045013428,5.723789461692583,5.557077147274352,5.708229713515629,11216400
2013-11-29,5.7171196937561035,5.723788337652924,5.6126468165334495,5.668217577093187,14601400
2013-12-02,5.537073135375977,5.741573646744719,5.519290500647019,5.634877838370972,14186000
2013-12-03,5.421487331390381,5.579308630232537,5.410373340529931,5.508178071193877,10875800
2013-12-04,5.305898666381836,5.501507640381294,5.2992300196425655,5.457050843395699,11473800
2013-12-05,5.512619972229004,5.512619972229004,5.299228428310038,5.457049204670359,14914800
2013-12-06,5.519288539886475,5.663772448726908,5.510397437666341,5.5348482867501865,15527400
2013-12-09,5.570415019989014,5.58152943067414,5.465942103377324,5.58152943067414,7688600
2013-12-10,5.468164443969727,5.559300482704941,5.461495798219087,5.557077600788061,8440800
2013-12-11,5.3192362785339355,5.4792800068779925,5.3081218657500795,5.465943135508861,11056800
2013-12-12,5.36185884475708,5.411401705636675,5.253766032965943,5.36185884475708,11260200
2013-12-13,5.404646396636963,5.463196784143254,5.382126950746434,5.382126950746434,10548400
2013-12-16,5.4136552810668945,5.503732650651457,5.406899317277011,5.438426289250913,10591400
2013-12-17,5.418159484863281,5.494725365681637,5.409151961573209,5.418159484863281,9024000
2013-12-18,5.449685096740723,5.514991015051328,5.422661676718021,5.442929134354375,12678400
2013-12-19,5.494725704193115,5.535260635302739,5.359609410335322,5.494725704193115,22303000
2013-12-20,5.517241477966309,5.569035886714861,5.433919682982601,5.494722039090504,27909200
2013-12-23,5.521745681762695,5.564532144935007,5.476706802134106,5.523997668696383,10199000
2013-12-26,5.505984783172607,5.555527230364443,5.474457380847994,5.539763743963531,6806600
2013-12-27,5.4677019119262695,5.537511822333791,5.458693959861921,5.52625231177615,6170400
2013-12-30,5.494725704193115,5.533008646960775,5.451938784741528,5.467702703135271,7050800
2014-01-02,5.404646396636963,5.512739221484253,5.393386888453051,5.505983688382988,8155800
2014-01-03,5.460945129394531,5.460945129394531,5.370867769865765,5.409150701355832,10189200
2014-01-06,5.379875659942627,5.41590660622469,5.316821718710396,5.4091510722485285,7966400
2014-01-07,5.287546157836914,5.427166392898979,5.274034660741472,5.382127496550507,9192400
2014-01-08,5.181705951690674,5.307814275756442,5.172697999496004,5.292050788938572,13474600
2014-01-09,4.988038063049316,5.1907122134453845,4.979030542565536,5.174948730456747,17889400
2014-01-10,5.1681952476501465,5.17945476010209,4.967772575727167,5.030826962217512,16303200
2014-01-13,5.111895561218262,5.2042249149470905,5.053345166008289,5.168193968590609,8235000
2014-01-14,5.274035930633545,5.289799419294248,5.078117242723602,5.1141481966688795,9754400
2014-01-15,5.217735290527344,5.303308662343224,5.183956339271672,5.271781698440953,17985800
2014-01-16,5.1794538497924805,5.303310183087097,5.1546824113244405,5.247011771676309,10847800
2014-01-17,5.044338226318359,5.199721982095195,5.010559261025008,5.192966017227386,12477200
2014-01-20,5.021817684173584,5.048841108263054,4.999298665208905,5.046589120462036,5768200
2014-01-21,5.044338226318359,5.053346179475438,5.044338226318359,5.044338226318359,9085000
2014-01-22,5.057849407196045,5.098384334797971,5.026322432182467,5.075865312372741,10880600
2014-01-23,4.843915939331055,5.0330786582927045,4.843915939331055,5.012811193438039,19300400
2014-01-24,4.767347812652588,4.873188634116628,4.729064889225571,4.852921178800994,16707000
2014-01-27,4.825899124145508,4.861930067332336,4.729065803259884,4.774104697004781,10639200
2014-01-28,4.771853446960449,4.929488740388155,4.756089960569958,4.893457791631949,9228400
2014-01-29,4.560171604156494,4.7628458117699966,4.530896617416147,4.7560902768806645,18613200
2014-01-30,4.526391983032227,4.593949899239955,4.4948645832155645,4.575934426283044,13565800
2014-01-31,4.704293727874756,4.704293727874756,4.4836041235396324,4.503871580011497,10997200
2014-02-03,4.53089714050293,4.686280474215843,4.517385210118693,4.643493983234363,9869400
2014-02-04,4.679523468017578,4.738073859381347,4.566926660669422,4.57143020652607,13026400
2014-02-05,4.647997856140137,4.715556224225787,4.573683951911951,4.686280802531802,8656200
2014-02-06,4.86418342590332,4.873190949477364,4.645745288055052,4.69303618276803,11144200
2014-02-07,4.839411735534668,4.879946663340401,4.765097844398431,4.879946663340401,11106000
2014-02-10,4.970022201538086,4.98803767061096,4.776355586862692,4.816890499657325,10436200
2014-02-11,4.920480728149414,5.046589036242638,4.9024652555646675,5.008306103309709,15977000
2014-02-12,4.931739807128906,5.003801691180191,4.909220360982203,4.952007265708669,9083000
2014-02-13,4.657003879547119,4.751585212034888,4.629980457612305,4.706546318651104,33918400
2014-02-14,4.639362812042236,4.745884856892623,4.634830299379681,4.725487036912141,12500200
2014-02-17,4.641630172729492,4.69149171212782,4.632564713384209,4.652962537267978,6556200
2014-02-18,4.505641937255859,4.668824423766101,4.492043540808416,4.646160141496876,13861400
2014-02-19,4.453514575958252,4.503376085482457,4.376456272407432,4.487510784634144,17961600
2014-02-20,4.634829044342041,4.664292313954875,4.455781657948857,4.464847545389917,17922800
2014-02-21,4.584967613220215,4.641628113924227,4.55097139925487,4.623496770990355,9400800
2014-02-24,4.469380855560303,4.612165582277304,4.44218405294732,4.571369946072447,17631600
2014-02-25,4.485245227813721,4.51244202476569,4.4308507693391945,4.462580942163551,9209600
2014-02-26,4.419518947601318,4.50337667681262,4.385522734461445,4.50337667681262,13588600
2014-02-27,4.598565578460693,4.598565578460693,4.462580315927832,4.467112826593583,21523600
2014-02-28,4.691489219665527,4.691489219665527,4.539639073807766,4.621229893710325,59519600
2014-03-05,4.691489219665527,4.691489219665527,4.6053650240705295,4.668824934914987,11770600
2014-03-06,4.589498996734619,4.718684825254855,4.582699583339019,4.7118858441444225,12100200
2014-03-07,4.505641937255859,4.618962916316759,4.48977706935297,4.575901255518982,11161000
2014-03-10,4.464847564697266,4.544171918723034,4.424051935606694,4.498843778177639,10956800
2014-03-11,4.566836833953857,4.566836833953857,4.408187671772341,4.532840615792487,17732400
2014-03-12,4.432064533233643,4.459693180689467,4.356086301658193,4.409040733544198,17274600
2014-03-13,4.404435634613037,4.494228404367155,4.402133650003572,4.48271628560769,10894400
2014-03-14,4.337667465209961,4.441274346999397,4.321550936741041,4.413645698808059,10064200
2014-03-17,4.305433750152588,4.409040176962499,4.293921632189888,4.360690598946353,10002600
2014-03-18,4.3629937171936035,4.434367103356475,4.28471305915337,4.339969916744864,13849400
2014-03-19,4.563297271728516,4.581716214170863,4.3652933111166,4.379107847305032,16927000
2014-03-20,4.811956405639648,4.811956405639648,4.514950706884958,4.514950706884958,30694200
2014-03-21,4.759001731872559,4.8073513207940985,4.657697266663263,4.6599996907751216,26638600
2014-03-24,4.786629676818848,4.853398209655203,4.735977232105992,4.821165155123337,10798000
2014-03-25,4.798140048980713,4.8556993101833195,4.768208987235662,4.786628372397116,10613200
2014-03-26,4.860306262969971,4.950098608837231,4.8119562342504825,4.846491718111544,14808600
2014-03-27,5.18263578414917,5.242497466796381,4.931677377303758,4.931677377303758,32310200
2014-03-28,5.115869522094727,5.267826012117365,5.065217505134691,5.180336084796843,12541000
2014-03-31,5.2494049072265625,5.2494049072265625,5.122774697112191,5.122774697112191,11157400
2014-04-01,5.244800567626953,5.311569088999239,5.212567079487104,5.254009821993798,11483200
2014-04-02,5.46352481842041,5.511874824861261,5.22868293374725,5.22868293374725,17108600
2014-04-03,5.378337383270264,5.511874848615185,5.306963584842477,5.46812968815014,12164600
2014-04-04,5.426687240600586,5.511875142988226,5.325382814849904,5.488851349980027,18763200
2014-04-07,5.732903480529785,5.742113174962086,5.484247439708858,5.514178507471436,23020800
2014-04-08,5.5694355964660645,5.95393157272359,5.514178744920018,5.769741628427681,27448000
2014-04-09,5.389851093292236,5.525691032984502,5.302361178492668,5.525691032984502,19688000
2014-04-10,5.399061679840088,5.477342350853037,5.265524142078447,5.387549558136689,12584400
2014-04-11,5.486552715301514,5.486552715301514,5.316177232022056,5.33689861612359,9218800
2014-04-14,5.403665542602539,5.523388961348284,5.364525211056526,5.484248629802272,7383200
2014-04-15,5.334594249725342,5.449712813216055,5.2171732622677185,5.380641850778615,13346000
2014-04-16,5.320780277252197,5.396758513477921,5.258616146028656,5.387548817381479,13689000
2014-04-17,5.5510172843933105,5.615483399040303,5.311570461011709,5.341501533505645,18334000
2014-04-22,5.5855512619018555,5.629296427308082,5.417478309475761,5.5256895721729,13439400
2014-04-23,5.4911580085754395,5.597066923302415,5.465831772817831,5.551019740911729,9061000
2014-04-24,5.4520158767700195,5.562529605291501,5.426689649305401,5.51648199883629,6886200
2014-04-25,5.369131565093994,5.461226359518589,5.336898496831041,5.399062647746125,9187600
2014-04-28,5.399061679840088,5.433597166665203,5.2816406733206644,5.341502388750716,20759200
2014-04-29,5.502666473388672,5.585551967974418,5.445107199735773,5.4612237260958,16908400
2014-04-30,5.385244369506836,5.500362892594317,5.34149964691606,5.488851215942495,13011400
2014-05-02,5.4911580085754395,5.541810040947993,5.3530155831180535,5.3530155831180535,20712800
2014-05-05,5.599367618560791,5.624693846494731,5.514180115925314,5.527994222460859,9988200
2014-05-06,5.6868577003479,5.7536262445508966,5.523389097802277,5.6062746111573825,16885600
2014-05-07,5.758231163024902,5.776650117423465,5.525691589278978,5.606274679451132,22760800
2014-05-08,5.511878967285156,5.76283756299779,5.493460007927469,5.7536278637476315,19825400
2014-05-09,5.428991794586182,5.617786180895245,5.405967992541601,5.548715213904003,14343600
2014-05-12,5.47273588180542,5.511876205723237,5.4451072370400855,5.4451072370400855,8511600
2014-05-13,5.504970550537109,5.5464133102779725,5.412875772858825,5.484249170666677,9288000
2014-05-14,5.527993679046631,5.571738857775224,5.4566202899628635,5.5072723017090075,6975800
2014-05-15,5.52338981628418,5.548716046246563,5.45892324871746,5.514180557570399,4813400
2014-05-16,5.537201404571533,5.571737316676871,5.4888518302518445,5.523387303214817,8003000
2014-05-19,5.479640960693359,5.54640990801701,5.465826862301052,5.54640990801701,6831600
2014-05-20,5.482234001159668,5.671674805821489,5.4637519821840295,5.509957249946171,29307800
2014-05-21,5.084868431091309,5.660121547761838,5.082558124520834,5.498403612995988,22430600
2014-05-22,5.265068531036377,5.2719990103036185,5.040973634282279,5.080247965831744,29187200
2014-05-23,5.1749749183654785,5.322831646762089,5.101046774490421,5.2673850982093,14607400
2014-05-26,5.184214115142822,5.2350395838803605,5.124147411736828,5.154180543116665,4378200
2014-05-27,5.216555595397949,5.382893791122159,5.133386277212766,5.16804045355403,15810400
2014-05-28,5.392134189605713,5.452200861169278,5.22117540468453,5.246587905258512,18479800
2014-05-29,5.359791278839111,5.48454480812526,5.302034909199233,5.433719361474774,9754600
2014-05-30,5.288175106048584,5.339001012979306,5.2489007418958895,5.3066571338471284,8875200
2014-06-02,5.278931617736816,5.362100480051915,5.258139291996523,5.297413636100847,5887200
2014-06-03,5.348241329193115,5.355172254241306,5.237349172299633,5.2904849423969775,7394400
2014-06-04,5.33437967300415,5.348241081813118,5.292795005931005,5.315897647710113,7990600
2014-06-05,5.352860450744629,5.429098842394968,5.3297578143498905,5.3597913738568925,10486600
2014-06-06,5.637022018432617,5.683227293925196,5.556163006643685,5.683227293925196,19574400
2014-06-09,5.801051139831543,5.856497213585535,5.625471685954123,5.650884194354147,16220000
2014-06-10,5.974321365356445,6.029767449131786,5.761777823894489,5.8010521883161426,21945000
2014-06-11,6.034387588500977,6.122177104032939,6.034387588500977,6.064420716259044,18881800
2014-06-13,6.165613174438477,6.193680965721331,6.025272879635709,6.058018784842206,16397000
2014-06-16,6.217072010040283,6.266191321254743,6.137545846077493,6.1398849033857585,16190000
2014-06-17,6.11415433883667,6.221748720079352,6.086086549732989,6.198358598406641,8154400
2014-06-18,6.05100154876709,6.1281886374667565,5.8568642986358395,6.116493353645922,24329000
2014-06-20,5.99252462387085,6.001880401918846,5.934049561150573,5.962117341423884,12303000
2014-06-23,5.9434075355529785,5.987848724559603,5.8615423282658785,5.964458601601933,9358000
2014-06-24,6.032289981842041,6.069714000546098,5.910661697989112,5.920017479600379,10994200
2014-06-25,5.955102920532227,6.0346290782095995,5.913001230699673,5.99720505649431,10844600
2014-06-26,5.920019149780273,5.9878504816491605,5.891951350898376,5.971477524613117,5042000
2014-06-27,5.889610767364502,5.962119749507612,5.838152405864001,5.896627492202204,4772000
2014-06-30,5.812423229217529,5.891949376280006,5.753948147326265,5.852186302748767,11878200
2014-07-01,5.833476543426514,5.8849344747233,5.791374396852032,5.838154212722845,8755000
2014-07-02,5.7352375984191895,5.847509677149357,5.662728157209237,5.803068478686738,13542800
2014-07-03,5.765643119812012,5.770321233543564,5.6369981151006865,5.6369981151006865,7480400
2014-07-04,5.756287574768066,5.791372536935949,5.730558394317852,5.730558394317852,1479600
2014-07-07,5.812423229217529,5.835813351199929,5.707167903361466,5.730558025343866,5830400
2014-07-08,5.908321857452393,5.91299997070233,5.817100879725784,5.819439490221318,7703400
2014-07-10,6.142223358154297,6.1819864362350145,5.969137149488092,6.011239284647619,22197600
2014-07-11,6.109477996826172,6.191342771246612,6.093104595812523,6.12585095171026,7815400
2014-07-14,6.308291912078857,6.341038262542791,6.214731866745089,6.233443875811842,13173400
2014-07-15,6.350392818450928,6.394833998706335,6.284901022421276,6.301273971428689,10054400
2014-07-16,6.397173881530762,6.429919783775649,6.345715525283701,6.35741080903506,13010600
2014-07-17,6.432263374328613,6.476704591649402,6.319991247956932,6.3737882527438074,11766800
2014-07-18,6.6030097007751465,6.752706294508975,6.591314856542216,6.666162930344275,18621400
2014-07-21,6.755044460296631,6.84392687666338,6.5515513288537495,6.591314421201046,15626400
2014-07-22,6.801821708679199,6.843923840265362,6.673176703169905,6.783109699766402,12495800
2014-07-23,6.855621337890625,6.876672411849595,6.62873808604685,6.6895522501361375,17240400
2014-07-24,6.925787448883057,6.991279241905139,6.820532144198452,6.874329101646414,15478000
2014-07-25,6.850941181182861,6.96789135132695,6.8111781054886915,6.946840285010654,14584400
2014-07-28,6.808840274810791,6.90006128119049,6.790128262062915,6.8743320963635695,9103000
2014-07-29,6.703582763671875,6.932804957486192,6.694226983378144,6.783108903751035,11862600
2014-07-30,6.659143924713135,6.73633103535954,6.6310761278214905,6.694229340022073,10929800
2014-07-31,6.483716011047363,6.63107344659924,6.4556482255047065,6.605344271410631,14327400
2014-08-01,6.3737874031066895,6.474364670206191,6.3036174450106115,6.455652651638589,14309800
2014-08-04,6.453311920166016,6.493075005077559,6.303615810442368,6.37612480782356,11083800
2014-08-05,6.514124870300293,6.595990082448136,6.460327896594102,6.500090974144224,12438200
2014-08-06,6.593652248382568,6.635754390789339,6.493075007328526,6.514126078531912,19392800
2014-08-07,6.539852142333984,6.659141348294508,6.448631168535108,6.654463681375413,9666000
2014-08-08,6.350392818450928,6.497750251776445,6.327002700099166,6.443952845728573,12562600
2014-08-11,6.483716011047363,6.4860550675308195,6.385477869389248,6.392495038839616,7013000
2014-08-12,6.450972557067871,6.56324463404167,6.404192301930666,6.455650671807507,8657600
2014-08-13,6.467344284057617,6.682532613780585,6.376123294609992,6.490734407183275,32627800
2014-08-14,6.703582763671875,6.7527020601346175,6.551547653330928,6.551547653330928,22596400
2014-08-15,6.829895973205566,6.867320024061771,6.652131508573654,6.712945702747456,18608800
2014-08-18,6.836907863616943,6.923451198783419,6.724635790533052,6.923451198783419,13844000
2014-08-19,6.974908351898193,7.038061553345042,6.7597200124763335,6.776092965563402,15382200
2014-08-20,7.098918437957764,7.117680014596144,6.958206389514279,6.9957295427910395,12746200
2014-08-21,7.122369289398193,7.1739635044072525,7.021525664657182,7.059048811447624,7915000
2014-08-22,7.089537620544434,7.127060774850959,7.035598142142714,7.087192367486365,5964400
2014-08-25,7.326400279998779,7.370959178081954,7.105951489141691,7.1129872458846535,11033000
2014-08-26,7.3709588050842285,7.413172448783582,7.227901556394442,7.293567274072449,16164400
2014-08-27,7.715708255767822,7.7860640759124315,7.406141484121913,7.422557812334896,31678400
2014-08-28,7.800127983093262,7.856413127491066,7.650035457528478,7.687558588919674,19020800
2014-08-29,8.255102157592773,8.269172781588868,7.821239727053988,7.823585427468393,30559800
2014-09-01,8.309037208557129,8.510724394818572,8.255097757867551,8.255097757867551,17057200
2014-09-02,8.785120010375977,8.860166347562881,8.377055663750049,8.402853009899843,30049800
2014-09-03,8.65378475189209,8.956314745917135,8.468513814383408,8.829674678600282,28043400
2014-09-04,8.154258728027344,8.466169794761885,8.12377088418566,8.39346918318436,23221400
2014-09-05,8.020578384399414,8.266824027572898,7.954912223496904,8.133147795718088,18583200
2014-09-08,7.619553565979004,8.309041896629374,7.5069832027577155,8.20819824660132,24592600
2014-09-09,7.5867204666137695,7.762610439360203,7.415521447806626,7.528090475698291,23580400
2014-09-10,7.467111110687256,7.598442532058546,7.319363373472319,7.481182174651659,18445200
2014-09-11,7.521053791046143,7.633623245713758,7.464769063712335,7.504637468154355,15756600
2014-09-12,7.337733745574951,7.508379010763546,7.280852141197022,7.406465966732537,17373400
2014-09-15,7.5368218421936035,7.60318441190796,7.21686277833218,7.349586561596063,19121200
2014-09-16,7.868634223937988,7.977657249717619,7.567635162590637,7.567635162590637,27340200
2014-09-17,7.868634223937988,8.164893035802294,7.833082804870214,8.105641273429434,19739800
2014-09-18,7.74538516998291,7.878109352704884,7.688503119070771,7.844927628942245,15947000
2014-09-19,7.600809097290039,7.766714061982597,7.477565435064405,7.607919012998086,15488200
2014-09-22,7.240563869476318,7.408839079199964,7.043848072116698,7.361437497066686,26533600
2014-09-23,7.143388748168945,7.37802555536557,7.0983577568057985,7.202640480856624,19027000
2014-09-24,7.11020565032959,7.164717118488989,6.972741692505406,6.991702222824097,16797400
2014-09-25,6.9253411293029785,6.9253411293029785,6.9253411293029785,6.9253411293029785,26861600
2014-09-26,7.069915771484375,7.212120001142397,6.780767517755066,6.802098174806509,21321800
2014-09-29,6.465547561645508,6.685963570518598,6.380224943981907,6.482137970179046,27657000
2014-09-30,5.996274948120117,6.493989574925482,5.963094123684702,6.40392714343443,47557400
2014-10-01,6.09107780456543,6.200100766836788,5.78059842511305,5.920432539020962,30919600
2014-10-02,6.031828880310059,6.299646615803552,5.925175539772153,6.256985279588389,27106200
2014-10-03,6.164550304412842,6.204841500600697,5.9962751490206765,6.114778614037329,17761000
2014-10-06,6.899271011352539,7.368544565382789,6.636193207401587,7.335363744003312,49922600
2014-10-07,7.167088508605957,7.321142901192823,6.970372802244775,7.027254403258936,24614400
2014-10-08,7.212121486663818,7.451498557948799,6.922972721322119,7.311664422722376,33381600
2014-10-09,7.489418983459473,7.607921994902238,7.280852634552983,7.335364571323557,27131000
2014-10-10,7.133908748626709,7.133908748626709,7.133908748626709,7.133908748626709,22633000
2014-10-13,7.934988975524902,8.05586297145724,7.408833948105685,7.442014761386137,31074800
2014-10-14,7.8875885009765625,8.124595375684844,7.63399121736746,7.833077028286795,28436800
2014-10-15,7.584223747253418,7.679026905738056,7.285594882958719,7.584223747253418,43475600
2014-10-16,7.385136127471924,7.603182979847275,7.20264067732279,7.238192079549007,31035600
2014-10-17,7.581849575042725,7.6482116601394425,7.449125856904011,7.536818144010855,25308400
2014-10-20,7.091247081756592,7.091247081756592,7.091247081756592,7.091247081756592,19887400
2014-10-21,6.659896373748779,6.659896373748779,6.659896373748779,6.659896373748779,47499800
2014-10-22,6.5058393478393555,6.823428618386374,6.47028795249599,6.671743900537722,18957800
2014-10-23,5.913323879241943,6.432368800236952,5.877772473318942,6.399187970234048,34408200
2014-10-24,6.102930545806885,6.430000022755636,5.937025456943532,6.019978001375208,31526000
2014-10-27,5.7877092361450195,5.7877092361450195,5.7877092361450195,5.7877092361450195,54826400
2014-10-28,6.1977314949035645,6.24513306452333,5.927543723413568,6.062637609158566,20675600
2014-10-29,6.034196376800537,6.287794178182231,6.008125921223897,6.164550462903159,21909400
2014-10-30,6.458439826965332,6.562723018636662,6.162181119306372,6.162181119306372,19403200
2014-10-31,6.572201728820801,6.626713211477381,6.299643863483079,6.557981440313611,25426600
2014-11-03,6.486880779266357,6.534281900655716,6.330455767722242,6.470289912122429,15722600
2014-11-04,6.813950538635254,6.840021450571088,6.4726603676899686,6.6101243952567605,20173800
2014-11-05,6.27357292175293,6.56509177282974,6.214321192583184,6.503469920246626,37005600
2014-11-06,6.008123874664307,6.226170199709536,5.908580977316382,6.226170199709536,18719800
2014-11-07,6.159809112548828,6.230911451886295,5.984424065470715,6.0673765686703724,14028200
2014-11-10,5.925173759460449,6.349416417624161,5.846961483917767,6.252243152078517,13023000
2014-11-11,5.839851379394531,6.029457219590204,5.794820382245414,5.8872529524571755,12942600
2014-11-12,5.996274948120117,6.081597584730988,5.844590662638417,5.86829144525864,12885800
2014-11-13,5.903840065002441,6.102925837215794,5.877769169195682,6.098185592150084,9942600
2014-11-14,5.801928520202637,5.887251144693923,5.628913600143986,5.887251144693923,21396800
2014-11-17,5.957693576812744,6.104973282903489,5.912559407562764,5.998076685491975,16553400
2014-11-18,6.176238059997559,6.197617381836748,5.933939381210831,6.00995454637856,10429800
2014-11-19,6.5420637130737305,6.591948511353919,6.1786155779853225,6.1786155779853225,20641600
2014-11-21,7.086043834686279,7.109798681766138,6.653707339559738,6.653707339559738,25128000
2014-11-24,6.838997840881348,7.387732848093404,6.803365326848968,7.16918896704783,17509000
2014-11-25,6.938765525817871,7.086045244547398,6.88650521431313,6.888880744802361,16434200
2014-11-26,6.850873947143555,7.124053641461521,6.786735975852872,7.055165061734842,13846600
2014-11-27,6.9221367835998535,7.088420281581409,6.8413705649329355,6.8413705649329355,14331800
2014-11-28,7.055163383483887,7.07416717196583,6.945891259898169,6.983898836862056,7257200
2014-12-01,6.539684772491455,6.919760522445758,6.494550607277119,6.910258855239918,454472014
2014-12-02,6.40428352355957,6.727348426997264,6.3425215419834196,6.64658220113784,357547358
2014-12-03,6.413785457611084,6.542061384244637,6.371026815399899,6.44704197795929,7790000
2014-12-04,6.328268051147461,6.532559136400632,6.299762592280474,6.504053224447546,8667600
2014-12-05,6.468421936035156,6.477924058833844,6.29738780343414,6.390031235290588,15312200
2014-12-08,6.131102085113525,6.496925526401291,6.0218304305487065,6.416159323859472,9069400
2014-12-09,5.976696968078613,6.123976664363413,5.94106492234253,5.945815982596953,11461400
2014-12-10,5.684513568878174,6.031332812521872,5.672635918220897,5.998076296853585,12309000
2014-12-11,5.92681360244751,5.9553190645727945,5.656008993740395,5.748652878362949,9884000
2014-12-12,5.594456672668457,5.941250506295422,5.594456672668457,5.897901219673952,14275200
2014-12-15,5.32473087310791,5.741365053058837,5.298239528475135,5.741365053058837,16336600
2014-12-16,5.175412178039551,5.409016008309095,5.107979931461672,5.19227012484787,15657800
2014-12-17,5.582416534423828,5.645032132247606,5.189864990248774,5.238030976065491,22017200
2014-12-18,5.611314296722412,5.832876946942704,5.611314296722412,5.714870817711048,11880000
2014-12-19,5.864187240600586,5.864187240600586,5.659482463868277,5.659482463868277,17322200
2014-12-22,5.917167663574219,5.960516951260371,5.808794903703639,5.9003097093284484,6444600
2014-12-23,5.895493507385254,5.977375399933231,5.828061684824455,5.953292409299443,6468200
2014-12-26,5.912351131439209,5.950883730554286,5.83769427807185,5.890676487018877,3106800
2014-12-29,5.852145671844482,5.924394661717906,5.830471020816951,5.9075367018842595,3968000
2014-12-30,5.72450590133667,5.9171689331172255,5.707647943473984,5.873819636130375,5600200
2015-01-02,5.454776763916016,5.700422454419299,5.351220220311012,5.642623549479385,9500800
2015-01-05,5.341586112976074,5.466817275542085,5.274153842514815,5.437917599817328,11132400
2015-01-06,5.416243553161621,5.4836758310343905,5.2934207216852265,5.35362796499651,16931800
